id,name,lon,lat,jobs
E01027859,Scarborough 013D,-0.4405,54.22636,4000
E01027860,Scarborough 012E,-0.43266,54.2508,250
E01027861,Scarborough 009D,-0.41822,54.27776,150
E01027862,Scarborough 008E,-0.41445,54.2772,1500
E01027863,Scarborough 009E,-0.42587,54.28023,150
E01027864,Scarborough 003B,-0.60217,54.48081,200
E01027865,Scarborough 003C,-0.60698,54.48729,900
E01027866,Scarborough 003D,-0.60972,54.47145,600
E01027867,Scarborough 011E,-0.38596,54.2567,350
E01027868,Scarborough 010E,-0.40213,54.26426,1000
E01027871,Scarborough 001E,-0.6296,54.49037,600
E01027872,Scarborough 007C,-0.42603,54.28523,100
E01027873,Scarborough 009F,-0.44068,54.27524,3500
E01027874,Scarborough 007D,-0.42769,54.29012,75
E01027875,Selby 002A,-1.19199,53.88846,600
E01027876,Selby 003A,-1.03442,53.8029,175
E01027877,Selby 003B,-1.04108,53.80842,225
E01027878,Selby 005A,-1.05075,53.78642,1000
E01027879,Selby 007A,-1.07505,53.77105,75
E01027880,Selby 007B,-1.08803,53.76499,175
E01027881,Selby 006A,-1.10241,53.76686,150
E01027882,Selby 007C,-1.0328,53.75684,1250
E01027883,Selby 008A,-1.03166,53.73325,1750
E01027884,Selby 008B,-0.96536,53.71941,400
E01027885,Selby 008C,-1.03274,53.70557,200
E01027886,Selby 002B,-1.13249,53.81791,350
E01027887,Selby 002C,-1.08701,53.81722,175
E01027888,Selby 002D,-1.19587,53.82772,400
E01027889,Selby 010A,-1.15792,53.71379,450
E01027890,Selby 010B,-1.06474,53.71474,900
E01027891,Selby 009A,-1.22004,53.73605,150
E01027892,Selby 009B,-1.27451,53.73503,250
E01027893,Selby 009C,-1.16481,53.77273,300
E01027894,Selby 007D,-1.12075,53.7731,300
E01027895,Selby 007E,-1.1216,53.75532,300
E01027896,Selby 008D,-0.96262,53.76574,2500
E01027897,Selby 008E,-0.99334,53.79092,600
E01027899,Selby 009D,-1.23114,53.75961,450
E01027900,Selby 003C,-0.97819,53.84592,600
E01027901,Selby 003D,-1.06018,53.83856,175
E01027902,Selby 003E,-1.09567,53.85999,225
E01027903,Selby 003F,-1.038,53.85019,1250
E01027904,Selby 002E,-1.26341,53.84104,700
E01027906,Selby 006B,-1.10829,53.7913,100
E01027907,Selby 005C,-1.07882,53.78939,100
E01027908,Selby 005D,-1.07793,53.78437,1250
E01027909,Selby 005E,-1.06508,53.7801,3000
E01027913,Selby 006E,-1.09804,53.77867,150
E01027914,Selby 004B,-1.26997,53.80184,300
E01027915,Selby 004C,-1.24901,53.78748,450
E01027916,Selby 004D,-1.2479,53.80298,300
E01027918,Selby 001A,-1.25468,53.8865,225
E01027919,Selby 001B,-1.26938,53.88634,2500
E01027920,Selby 001C,-1.23982,53.88464,100
E01027921,Selby 001D,-1.26959,53.87804,350
E01027922,Selby 001E,-1.30799,53.87456,500
E01027923,Selby 010C,-1.18989,53.68426,1500
E01027924,Selby 010D,-1.11367,53.6806,1750
E01027925,Ashfield 015A,-1.21442,53.035,250
E01027926,Ashfield 016A,-1.2082,53.02675,20
E01027927,Ashfield 014A,-1.20816,53.03249,1250
E01027928,Ashfield 014B,-1.20712,53.03776,900
E01027930,Ashfield 016B,-1.20007,53.02628,250
E01027932,Ashfield 014C,-1.1967,53.03385,700
E01027933,Ashfield 014D,-1.20253,53.04001,300
E01027934,Ashfield 013C,-1.19973,53.04298,450
E01027935,Ashfield 013D,-1.20932,53.04745,200
E01027936,Ashfield 013E,-1.19461,53.04673,200
E01027937,Ashfield 014E,-1.20779,53.04279,175
E01027938,Ashfield 015B,-1.24045,53.03645,75
E01027939,Ashfield 016C,-1.22248,53.02958,125
E01027940,Ashfield 015C,-1.23117,53.02921,25
E01027941,Ashfield 016D,-1.22806,53.02351,175
E01027942,Ashfield 016E,-1.21771,53.0189,1750
E01027943,Ashfield 015D,-1.22996,53.04441,300
E01027944,Ashfield 015E,-1.22911,53.03742,450
E01027945,Ashfield 012A,-1.33752,53.06158,3000
E01027946,Ashfield 012B,-1.3169,53.0625,75
E01027947,Ashfield 009A,-1.28551,53.09345,1000
E01027948,Ashfield 009B,-1.2553,53.09519,600
E01027949,Ashfield 007A,-1.2403,53.09564,225
E01027950,Ashfield 009C,-1.2244,53.08898,150
E01027951,Ashfield 007B,-1.234,53.10751,350
E01027952,Ashfield 008A,-1.24843,53.10247,2000
E01027953,Ashfield 007C,-1.22137,53.10212,250
E01027954,Ashfield 007D,-1.24757,53.1121,3500
E01027955,Ashfield 008B,-1.26033,53.10181,175
E01027956,Ashfield 008C,-1.25642,53.10431,0
E01027957,Ashfield 009D,-1.28898,53.10775,1000
E01027958,Ashfield 008D,-1.26312,53.10514,400
E01027959,Ashfield 009E,-1.26571,53.11095,500
E01027960,Ashfield 011A,-1.32212,53.07635,100
E01027961,Ashfield 011B,-1.3075,53.07301,350
E01027962,Ashfield 011C,-1.29677,53.07978,45
E01027963,Ashfield 011D,-1.29709,53.07057,300
E01027964,Ashfield 005A,-1.2727,53.1352,300
E01027965,Ashfield 005B,-1.26328,53.12826,1000
E01027966,Ashfield 003A,-1.27842,53.13216,125
E01027967,Ashfield 004A,-1.25501,53.13133,350
E01027968,Ashfield 005C,-1.26878,53.12593,700
E01027969,Ashfield 006A,-1.27634,53.12234,200
E01027970,Ashfield 002A,-1.26005,53.1322,50
E01027971,Ashfield 002B,-1.25982,53.13691,40
E01027972,Ashfield 004B,-1.23554,53.12517,2500
E01027973,Ashfield 007E,-1.2024,53.1121,900
E01027974,Ashfield 005D,-1.26023,53.1165,250
E01027975,Ashfield 006B,-1.26766,53.11762,300
E01027976,Ashfield 005E,-1.26115,53.12178,1000
E01027977,Ashfield 004C,-1.24288,53.12694,600
E01027978,Ashfield 004D,-1.25432,53.12874,500
E01027979,Ashfield 001A,-1.25142,53.14465,175
E01027980,Ashfield 001B,-1.27648,53.14513,100
E01027981,Ashfield 001C,-1.28589,53.15363,600
E01027982,Ashfield 002C,-1.2526,53.13854,75
E01027983,Ashfield 001D,-1.27316,53.141,175
E01027984,Ashfield 002D,-1.2471,53.13727,200
E01027985,Ashfield 004E,-1.23936,53.13502,9000
E01027986,Ashfield 003B,-1.30848,53.1318,350
E01027987,Ashfield 003C,-1.29433,53.12356,175
E01027988,Ashfield 006C,-1.28778,53.12923,100
E01027989,Ashfield 006D,-1.27959,53.12693,150
E01027990,Ashfield 003D,-1.30575,53.11867,3500
E01027991,Ashfield 006E,-1.2835,53.12242,75
E01027992,Ashfield 006F,-1.27792,53.11695,1250
E01027993,Ashfield 012C,-1.303,53.05681,500
E01027994,Ashfield 012D,-1.29454,53.05396,125
E01027995,Ashfield 010A,-1.25891,53.05919,7000
E01027996,Ashfield 010B,-1.26851,53.08369,225
E01027997,Ashfield 010C,-1.23728,53.08063,175
E01027998,Ashfield 010D,-1.25173,53.07976,200
E01027999,Bassetlaw 002A,-0.83562,53.40937,500
E01028000,Bassetlaw 001A,-1.06569,53.39418,3500
E01028001,Bassetlaw 004A,-1.13435,53.36465,500
E01028002,Bassetlaw 004B,-1.12457,53.35711,100
E01028003,Bassetlaw 004C,-1.11126,53.36349,75
E01028004,Bassetlaw 004D,-1.10302,53.34253,1000
E01028005,Bassetlaw 002B,-0.91452,53.36658,350
E01028006,Bassetlaw 015A,-0.9372,53.27563,450
E01028007,Bassetlaw 015B,-0.91099,53.24673,350
E01028008,Bassetlaw 008A,-0.93215,53.3272,175
E01028009,Bassetlaw 008B,-0.90801,53.32053,175
E01028010,Bassetlaw 008C,-0.92166,53.30997,300
E01028011,Bassetlaw 008D,-0.93781,53.32181,1000
E01028012,Bassetlaw 008E,-0.93076,53.31691,45
E01028013,Bassetlaw 005A,-0.94631,53.32718,700
E01028014,Bassetlaw 005B,-0.95801,53.33584,1250
E01028015,Bassetlaw 005C,-0.94481,53.33519,250
E01028016,Bassetlaw 005D,-0.96972,53.3336,450
E01028017,Bassetlaw 010A,-0.95955,53.3094,200
E01028018,Bassetlaw 010B,-0.94106,53.30469,45
E01028019,Bassetlaw 010C,-0.94989,53.30748,125
E01028020,Bassetlaw 010D,-0.94709,53.31988,1500
E01028021,Bassetlaw 010E,-0.9584,53.31918,1500
E01028022,Bassetlaw 008F,-0.93921,53.31463,600
E01028023,Bassetlaw 003A,-0.93807,53.45371,700
E01028024,Bassetlaw 001B,-1.08214,53.41937,400
E01028025,Bassetlaw 001C,-1.04635,53.41918,45
E01028026,Bassetlaw 001D,-1.06288,53.41994,150
E01028027,Bassetlaw 001E,-1.03407,53.4202,900
E01028028,Bassetlaw 001F,-1.06761,53.42385,45
E01028029,Bassetlaw 004E,-1.08556,53.36558,300
E01028030,Bassetlaw 004F,-1.12553,53.37948,75
E01028031,Bassetlaw 002C,-0.83689,53.44509,225
E01028032,Bassetlaw 002D,-0.88119,53.45,200
E01028033,Bassetlaw 015C,-0.83573,53.29672,2500
E01028034,Bassetlaw 003B,-1.01695,53.38304,450
E01028035,Bassetlaw 002E,-0.82073,53.35502,600
E01028036,Bassetlaw 003C,-0.99478,53.32795,1250
E01028037,Bassetlaw 015D,-0.82776,53.21944,1750
E01028038,Bassetlaw 015E,-0.8991,53.2276,300
E01028039,Bassetlaw 015F,-0.81519,53.26311,350
E01028042,Bassetlaw 016E,-1.11328,53.3142,1250
E01028043,Bassetlaw 014C,-1.0658,53.31777,75
E01028044,Bassetlaw 016F,-1.10595,53.31326,225
E01028045,Bassetlaw 016G,-1.10758,53.30966,150
E01028046,Bassetlaw 006A,-1.12643,53.31597,900
E01028047,Bassetlaw 006B,-1.14364,53.33351,250
E01028048,Bassetlaw 006C,-1.1255,53.33084,75
E01028049,Bassetlaw 006D,-1.13043,53.3244,300
E01028050,Bassetlaw 006E,-1.12472,53.32339,150
E01028051,Bassetlaw 016A,-1.10687,53.32564,20
E01028052,Bassetlaw 016B,-1.11636,53.32564,8000
E01028053,Bassetlaw 016C,-1.11242,53.32088,125
E01028054,Bassetlaw 016D,-1.11706,53.31778,500
E01028055,Bassetlaw 009A,-1.13546,53.317,1500
E01028056,Bassetlaw 009B,-1.17147,53.31414,900
E01028057,Bassetlaw 012A,-1.12274,53.30941,800
E01028058,Bassetlaw 009C,-1.15625,53.32484,3000
E01028059,Bassetlaw 009D,-1.13797,53.32427,75
E01028060,Bassetlaw 013A,-1.1288,53.29016,500
E01028061,Bassetlaw 013B,-1.14226,53.30582,50
E01028062,Bassetlaw 013C,-1.1286,53.30252,2500
E01028063,Bassetlaw 014D,-1.1596,53.29024,800
E01028064,Bassetlaw 014E,-1.06956,53.29632,6000
E01028065,Bassetlaw 012B,-1.11299,53.29842,150
E01028066,Bassetlaw 012C,-1.1038,53.30157,800
E01028067,Bassetlaw 013D,-1.10822,53.29472,125
E01028068,Bassetlaw 012D,-1.11467,53.30553,1000
E01028069,Broxtowe 014A,-1.22477,52.91453,250
E01028070,Broxtowe 014B,-1.22823,52.90458,1750
E01028073,Broxtowe 011A,-1.21086,52.92577,800
E01028074,Broxtowe 011B,-1.20213,52.92944,1500
E01028075,Broxtowe 011C,-1.20563,52.92566,450
E01028076,Broxtowe 009A,-1.2284,52.94002,40
E01028077,Broxtowe 009B,-1.22121,52.93757,250
E01028078,Broxtowe 009C,-1.21786,52.93316,175
E01028079,Broxtowe 009D,-1.21187,52.9313,400
E01028080,Broxtowe 012A,-1.20975,52.91902,1500
E01028081,Broxtowe 012B,-1.19942,52.91546,225
E01028082,Broxtowe 012C,-1.19513,52.92136,2000
E01028083,Broxtowe 012D,-1.1981,52.92413,800
E01028084,Broxtowe 009E,-1.22561,52.9287,125
E01028085,Broxtowe 011D,-1.21985,52.92673,3000
E01028086,Broxtowe 011E,-1.21944,52.92302,500
E01028087,Broxtowe 007A,-1.24124,52.93113,300
E01028088,Broxtowe 007B,-1.24606,52.94626,250
E01028089,Broxtowe 007C,-1.24413,52.94,225
E01028090,Broxtowe 007D,-1.25244,52.93858,500
E01028091,Broxtowe 007E,-1.23698,52.93804,150
E01028092,Broxtowe 001A,-1.31674,53.03396,250
E01028093,Broxtowe 001B,-1.32404,53.04478,125
E01028094,Broxtowe 014C,-1.23343,52.92505,150
E01028095,Broxtowe 014D,-1.23045,52.92104,150
E01028096,Broxtowe 014E,-1.23264,52.9155,700
E01028097,Broxtowe 013A,-1.24128,52.91762,100
E01028098,Broxtowe 013B,-1.25267,52.9149,500
E01028099,Broxtowe 013C,-1.2431,52.9138,300
E01028100,Broxtowe 013D,-1.24136,52.92328,400
E01028101,Broxtowe 013E,-1.25132,52.92177,100
E01028102,Broxtowe 004A,-1.25336,52.99288,300
E01028103,Broxtowe 004B,-1.26173,52.99871,250
E01028104,Broxtowe 004C,-1.26057,53.00261,200
E01028105,Broxtowe 016A,-1.27328,52.99762,150
E01028106,Broxtowe 016B,-1.27513,52.97561,1000
E01028107,Broxtowe 001C,-1.28986,53.03372,1500
E01028108,Broxtowe 001D,-1.2992,53.02221,75
E01028109,Broxtowe 003A,-1.29339,53.01192,500
E01028110,Broxtowe 002A,-1.3129,53.00995,1000
E01028111,Broxtowe 002B,-1.31402,53.01731,1500
E01028112,Broxtowe 002C,-1.30396,53.01712,800
E01028113,Broxtowe 002D,-1.30232,53.01341,30
E01028114,Broxtowe 001E,-1.29534,53.01671,350
E01028115,Broxtowe 003B,-1.29879,53.00238,200
E01028116,Broxtowe 003C,-1.28165,53.00596,1500
E01028117,Broxtowe 003D,-1.29194,53.00549,175
E01028118,Broxtowe 003E,-1.26514,53.02464,300
E01028119,Broxtowe 016C,-1.24069,52.98724,700
E01028120,Broxtowe 016D,-1.21172,52.98709,2000
E01028121,Broxtowe 016E,-1.2229,52.98291,125
E01028122,Broxtowe 004D,-1.24673,52.99869,500
E01028123,Broxtowe 004E,-1.25309,53.01245,700
E01028124,Broxtowe 004F,-1.24111,52.99649,200
E01028125,Broxtowe 008A,-1.26334,52.94435,150
E01028126,Broxtowe 008B,-1.2762,52.93814,300
E01028127,Broxtowe 008C,-1.26772,52.9407,35
E01028128,Broxtowe 010A,-1.26566,52.92506,150
E01028129,Broxtowe 010B,-1.26244,52.93715,175
E01028130,Broxtowe 010C,-1.26796,52.9325,800
E01028131,Broxtowe 010D,-1.2779,52.9227,500
E01028132,Broxtowe 010E,-1.27196,52.92476,20
E01028133,Broxtowe 010F,-1.28116,52.92626,700
E01028134,Broxtowe 008D,-1.27791,52.93115,200
E01028135,Broxtowe 015A,-1.27162,52.91682,225
E01028136,Broxtowe 015B,-1.26379,52.91001,75
E01028137,Broxtowe 015C,-1.24444,52.90796,1750
E01028138,Broxtowe 015D,-1.25211,52.90637,175
E01028139,Broxtowe 015E,-1.26371,52.90591,150
E01028142,Gedling 016A,-1.1573,53.03234,700
E01028143,Gedling 004A,-1.13342,53.00867,75
E01028144,Gedling 006A,-1.13313,53.00468,600
E01028146,Gedling 016B,-1.15856,53.01392,200
E01028147,Gedling 016C,-1.1644,53.01289,20
E01028148,Gedling 008A,-1.05189,52.97475,600
E01028149,Gedling 008B,-1.02346,52.98699,350
E01028150,Gedling 002A,-1.06876,53.0382,45
E01028151,Gedling 002B,-1.0906,53.03336,400
E01028152,Gedling 002C,-1.10813,53.05272,500
E01028153,Gedling 002D,-1.09052,53.04109,400
E01028154,Gedling 002E,-1.08046,53.04753,700
E01028155,Gedling 014A,-1.09664,52.96553,125
E01028156,Gedling 014B,-1.08912,52.96228,75
E01028157,Gedling 014C,-1.09624,52.96046,75
E01028158,Gedling 014D,-1.08467,52.96569,500
E01028159,Gedling 014E,-1.10742,52.96513,225
E01028160,Gedling 013A,-1.10693,52.96841,300
E01028161,Gedling 013B,-1.11566,52.96738,150
E01028162,Gedling 013C,-1.11075,52.97387,200
E01028163,Gedling 013D,-1.1155,52.97156,200
E01028164,Gedling 014F,-1.09992,52.96827,125
E01028165,Gedling 006B,-1.13459,53.00146,250
E01028166,Gedling 006C,-1.14401,53.00364,300
E01028167,Gedling 006D,-1.14005,52.99813,2250
E01028168,Gedling 012A,-1.06688,52.97363,75
E01028169,Gedling 012B,-1.07157,52.97895,200
E01028170,Gedling 012C,-1.0791,52.97324,500
E01028171,Gedling 012D,-1.07757,52.96907,300
E01028172,Gedling 011A,-1.08207,52.98639,125
E01028173,Gedling 005A,-1.10863,53.01686,100
E01028174,Gedling 005B,-1.1172,53.00544,600
E01028175,Gedling 005C,-1.12493,52.99984,1000
E01028176,Gedling 009A,-1.13309,52.996,800
E01028177,Gedling 009B,-1.12158,52.99645,125
E01028178,Gedling 008C,-1.06813,53.00666,500
E01028179,Gedling 007A,-1.10783,52.99544,200
E01028180,Gedling 007B,-1.10732,53.00432,200
E01028181,Gedling 007C,-1.10758,53.01017,30
E01028182,Gedling 007D,-1.10675,53.00037,125
E01028183,Gedling 007E,-1.11454,52.99917,600
E01028184,Gedling 015A,-1.08636,52.95264,350
E01028185,Gedling 015B,-1.06872,52.96728,125
E01028186,Gedling 015C,-1.07983,52.96295,350
E01028187,Gedling 015D,-1.07268,52.95882,7000
E01028188,Gedling 015E,-1.08728,52.95826,75
E01028189,Gedling 001A,-1.18081,53.05788,3000
E01028190,Gedling 011B,-1.09047,52.97522,75
E01028191,Gedling 012E,-1.08565,52.97339,300
E01028192,Gedling 012F,-1.08629,52.978,150
E01028193,Gedling 010A,-1.10802,52.98655,400
E01028194,Gedling 010B,-1.12076,52.98238,800
E01028195,Gedling 010C,-1.11867,52.97688,50
E01028196,Gedling 010D,-1.11678,52.97975,100
E01028197,Gedling 010E,-1.10807,52.97954,250
E01028198,Gedling 001B,-1.14944,53.06879,600
E01028199,Gedling 001C,-1.15528,53.08447,100
E01028200,Gedling 001D,-1.13473,53.08463,500
E01028201,Gedling 001E,-1.16415,53.08921,125
E01028202,Gedling 011C,-1.09825,52.97619,100
E01028203,Gedling 011D,-1.09404,52.9816,45
E01028204,Gedling 010F,-1.10018,52.98248,125
E01028205,Gedling 004B,-1.12616,53.01838,175
E01028206,Gedling 004C,-1.12048,53.00904,125
E01028207,Gedling 004D,-1.11868,53.01761,200
E01028208,Gedling 004E,-1.12644,53.00876,150
E01028209,Gedling 005D,-1.1247,53.00441,1000
E01028210,Gedling 014G,-1.09027,52.96927,400
E01028211,Gedling 013E,-1.09825,52.97198,100
E01028212,Gedling 011E,-1.10462,52.97598,450
E01028213,Gedling 002F,-1.0713,53.02345,350
E01028214,Gedling 009C,-1.12274,52.98763,400
E01028215,Gedling 009D,-1.12996,52.98828,250
E01028216,Gedling 009E,-1.12469,52.99027,100
E01028217,Gedling 009F,-1.13463,52.98929,800
E01028218,Gedling 009G,-1.11582,52.99208,250
E01028219,Mansfield 013A,-1.17354,53.13024,800
E01028220,Mansfield 013B,-1.1928,53.13224,250
E01028222,Mansfield 013D,-1.19361,53.12241,900
E01028223,Mansfield 002A,-1.15411,53.20743,500
E01028224,Mansfield 001A,-1.12285,53.20622,175
E01028225,Mansfield 002B,-1.15002,53.19781,75
E01028226,Mansfield 002C,-1.15231,53.20288,225
E01028227,Mansfield 008A,-1.20998,53.15004,800
E01028228,Mansfield 008B,-1.21233,53.1537,400
E01028229,Mansfield 006A,-1.22202,53.15463,50
E01028230,Mansfield 010A,-1.22789,53.14611,50
E01028231,Mansfield 010B,-1.21711,53.14676,50
E01028232,Mansfield 006B,-1.22363,53.15003,150
E01028233,Mansfield 009A,-1.18273,53.14236,225
E01028234,Mansfield 009B,-1.17379,53.14057,50
E01028235,Mansfield 011A,-1.16872,53.1368,200
E01028236,Mansfield 011B,-1.17542,53.14406,175
E01028237,Mansfield 007A,-1.14229,53.1583,150
E01028238,Mansfield 007B,-1.13386,53.15725,800
E01028239,Mansfield 007C,-1.15471,53.15251,225
E01028240,Mansfield 007D,-1.15579,53.15693,50
E01028242,Mansfield 005A,-1.16393,53.16367,50
E01028243,Mansfield 007F,-1.16443,53.15223,450
E01028244,Mansfield 010C,-1.23096,53.14035,75
E01028245,Mansfield 010D,-1.22526,53.14099,25
E01028246,Mansfield 010E,-1.22005,53.13538,600
E01028247,Mansfield 008C,-1.20587,53.1447,500
E01028248,Mansfield 010F,-1.21318,53.14411,175
E01028249,Mansfield 010G,-1.21574,53.14002,350
E01028250,Mansfield 005B,-1.18236,53.16496,75
E01028251,Mansfield 003A,-1.17437,53.17432,75
E01028252,Mansfield 003B,-1.16143,53.16979,125
E01028253,Mansfield 003C,-1.18088,53.17055,45
E01028254,Mansfield 012A,-1.13319,53.12514,225
E01028255,Mansfield 013E,-1.16316,53.13026,450
E01028256,Mansfield 012B,-1.14796,53.12947,4000
E01028257,Mansfield 001B,-1.11806,53.22688,200
E01028258,Mansfield 001C,-1.14876,53.21878,100
E01028259,Mansfield 001D,-1.17838,53.21197,125
E01028260,Mansfield 002D,-1.1669,53.19022,350
E01028261,Mansfield 012C,-1.13956,53.14571,500
E01028262,Mansfield 011C,-1.15673,53.14632,600
E01028263,Mansfield 012D,-1.14821,53.13781,900
E01028264,Mansfield 011D,-1.1621,53.13681,250
E01028267,Mansfield 006E,-1.22673,53.15723,175
E01028268,Mansfield 008D,-1.20396,53.1393,3500
E01028269,Mansfield 008E,-1.18732,53.14048,1750
E01028270,Mansfield 013F,-1.20989,53.13262,7000
E01028271,Mansfield 004A,-1.19437,53.15942,1500
E01028272,Mansfield 005C,-1.18917,53.16379,800
E01028273,Mansfield 005D,-1.18576,53.15835,250
E01028274,Mansfield 009C,-1.18938,53.14872,1500
E01028275,Mansfield 009D,-1.172,53.14771,200
E01028276,Mansfield 009E,-1.18233,53.14763,450
E01028277,Mansfield 003D,-1.18499,53.17803,150
E01028278,Mansfield 003E,-1.19074,53.17041,225
E01028279,Mansfield 004B,-1.21113,53.17677,175
E01028280,Mansfield 004C,-1.21811,53.17077,40
E01028281,Mansfield 004D,-1.19843,53.16716,300
E01028282,Mansfield 006F,-1.21484,53.16077,25
E01028283,Mansfield 004E,-1.20456,53.15856,500
E01028284,Mansfield 008F,-1.20019,53.14703,4000
E01028285,Newark and Sherwood 011A,-0.78792,53.06313,300
E01028286,Newark and Sherwood 011B,-0.7666,53.06419,300
E01028287,Newark and Sherwood 011C,-0.78027,53.05669,225
E01028288,Newark and Sherwood 011D,-0.77512,53.05359,75
E01028289,Newark and Sherwood 011E,-0.79178,53.05983,150
E01028290,Newark and Sherwood 011F,-0.78521,53.05095,150
E01028291,Newark and Sherwood 011G,-0.79555,53.05007,600
E01028292,Newark and Sherwood 009A,-0.77646,53.07478,250
E01028293,Newark and Sherwood 009B,-0.78935,53.07416,125
E01028294,Newark and Sherwood 007A,-0.80157,53.07308,225
E01028295,Newark and Sherwood 005A,-1.06876,53.15178,3000
E01028296,Newark and Sherwood 006A,-1.11338,53.13546,700
E01028297,Newark and Sherwood 005B,-1.03073,53.14461,900
E01028298,Newark and Sherwood 006B,-1.13657,53.10154,1000
E01028299,Newark and Sherwood 006C,-1.10127,53.10553,175
E01028300,Newark and Sherwood 006D,-1.10674,53.08764,200
E01028301,Newark and Sherwood 001A,-0.9874,53.21688,450
E01028302,Newark and Sherwood 001B,-0.99279,53.20238,600
E01028303,Newark and Sherwood 003A,-0.96343,53.22047,1000
E01028304,Newark and Sherwood 007B,-0.78761,53.08496,7000
E01028305,Newark and Sherwood 007C,-0.79979,53.07958,1000
E01028306,Newark and Sherwood 007D,-0.79966,53.09292,350
E01028307,Newark and Sherwood 007E,-0.79227,53.09304,450
E01028308,Newark and Sherwood 010A,-0.81761,53.06894,250
E01028309,Newark and Sherwood 010B,-0.8302,53.06423,600
E01028310,Newark and Sherwood 007F,-0.8126,53.08574,5000
E01028311,Newark and Sherwood 007G,-0.8226,53.08636,2250
E01028312,Newark and Sherwood 003B,-0.92368,53.15647,800
E01028313,Newark and Sherwood 002A,-1.10039,53.17266,500
E01028315,Newark and Sherwood 004A,-0.76979,53.14553,350
E01028316,Newark and Sherwood 004B,-0.74208,53.1251,250
E01028317,Newark and Sherwood 004C,-0.72976,53.23285,225
E01028318,Newark and Sherwood 010C,-0.81665,53.06426,75
E01028319,Newark and Sherwood 010D,-0.81988,53.06063,40
E01028320,Newark and Sherwood 010E,-0.81006,53.06008,175
E01028321,Newark and Sherwood 002C,-1.08396,53.19765,350
E01028322,Newark and Sherwood 002D,-1.04487,53.19722,150
E01028323,Newark and Sherwood 002E,-1.0697,53.1927,600
E01028325,Newark and Sherwood 012B,-0.84321,53.0193,450
E01028326,Newark and Sherwood 012C,-0.85405,53.05513,200
E01028327,Newark and Sherwood 005C,-1.0497,53.06674,600
E01028328,Newark and Sherwood 005D,-1.03397,53.10203,300
E01028329,Newark and Sherwood 005E,-1.00179,53.13821,1250
E01028330,Newark and Sherwood 013A,-1.00784,53.00066,400
E01028331,Newark and Sherwood 013B,-1.00953,53.02928,900
E01028332,Newark and Sherwood 013C,-0.9638,53.01051,400
E01028333,Newark and Sherwood 009C,-0.79917,53.06643,700
E01028334,Newark and Sherwood 009D,-0.80332,53.06208,600
E01028335,Newark and Sherwood 009E,-0.80908,53.0715,2250
E01028336,Newark and Sherwood 012D,-0.87227,53.09067,400
E01028337,Newark and Sherwood 003C,-0.84581,53.12219,300
E01028338,Newark and Sherwood 001C,-1.00551,53.20717,125
E01028339,Newark and Sherwood 001D,-1.05276,53.23392,400
E01028340,Newark and Sherwood 001E,-1.01769,53.20428,225
E01028342,Newark and Sherwood 006E,-1.11031,53.1163,20
E01028343,Newark and Sherwood 006F,-1.1561,53.11263,400
E01028344,Newark and Sherwood 006G,-1.10368,53.1156,75
E01028345,Newark and Sherwood 008A,-0.93752,53.06836,900
E01028346,Newark and Sherwood 008B,-0.95877,53.08434,600
E01028347,Newark and Sherwood 008C,-0.95909,53.07626,1000
E01028348,Newark and Sherwood 008D,-0.98006,53.06869,125
E01028349,Newark and Sherwood 003D,-0.84594,53.205,600
E01028350,Newark and Sherwood 003E,-0.80633,53.18595,400
E01028351,Newark and Sherwood 013D,-0.95796,53.03886,500
E01028352,Newark and Sherwood 012E,-0.9014,53.05671,175
E01028353,Newark and Sherwood 004D,-0.752,53.08562,3500
E01028354,Rushcliffe 004A,-1.11829,52.93178,300
E01028355,Rushcliffe 004B,-1.11896,52.92828,350
E01028356,Rushcliffe 006A,-1.11276,52.92587,175
E01028357,Rushcliffe 002A,-0.93919,52.95473,1250
E01028358,Rushcliffe 002B,-0.95548,52.95236,1000
E01028359,Rushcliffe 002C,-0.94496,52.94801,400
E01028360,Rushcliffe 002D,-0.97029,52.94607,400
E01028361,Rushcliffe 002E,-0.96895,52.94949,50
E01028362,Rushcliffe 002F,-0.96143,52.95164,100
E01028363,Rushcliffe 007A,-1.15229,52.92011,1500
E01028364,Rushcliffe 007B,-1.15146,52.91621,400
E01028365,Rushcliffe 007C,-1.14681,52.92682,2250
E01028366,Rushcliffe 009A,-1.03349,52.9071,10
E01028367,Rushcliffe 009B,-1.03637,52.92349,900
E01028368,Rushcliffe 009C,-1.04751,52.90595,175
E01028369,Rushcliffe 009D,-1.03323,52.9041,50
E01028370,Rushcliffe 009E,-1.03841,52.91001,450
E01028371,Rushcliffe 001A,-0.89916,52.95193,1250
E01028372,Rushcliffe 008A,-1.11151,52.91435,250
E01028374,Rushcliffe 008C,-1.10981,52.91884,225
E01028375,Rushcliffe 006B,-1.10561,52.93299,600
E01028376,Rushcliffe 006C,-1.07963,52.94004,500
E01028377,Rushcliffe 006D,-1.10413,52.91805,400
E01028378,Rushcliffe 014A,-1.22119,52.87449,600
E01028379,Rushcliffe 012A,-1.07907,52.87958,700
E01028380,Rushcliffe 013A,-1.09867,52.87453,100
E01028381,Rushcliffe 013B,-1.09829,52.86329,50
E01028382,Rushcliffe 013C,-1.08629,52.8744,300
E01028383,Rushcliffe 013D,-1.08898,52.86729,400
E01028384,Rushcliffe 004C,-1.12527,52.93649,175
