LSOA21CD,LSOA21NM,city,origin_bng_e,origin_bng_n,population_mid_2022,population_per_km2,imd_score,imd_decile,census2021_no_car_household_pct,distance_to_city_centre_km,active_bus_stops,bus_stops_per_km2,scheduled_stop_calls_core_06_22,calls_per_active_stop_per_hour_core_06_22,unique_lines_core_06_22,nearest_any_core_bus_network_m,nearest_hf_bus_network_m,within_400m_any_core_bus,within_400m_hf_bus,reachable_graph_snap_offset_any_m,reachable_graph_snap_offset_hf_m,walk_distance_repair_flag
E01011274,Leeds 010C,Leeds,420655.0586700052,440925.6026273081,1394,4652.130604740121,33.352,3,34.776119402985074,11.542765058548987,8,26.698023556614757,481,3.7578125,5,152.63222951894053,234.98522951894057,True,1,,,False
E01011275,Leeds 010D,Leeds,420082.1053247707,440882.75219995633,1439,4887.084080065151,18.799,5,16.25615763546798,11.97830543217448,6,20.37700102876366,229,2.3854166666666665,3,216.52394913463425,981.870949134634,True,0,,,False
E01011276,Leeds 011C,Leeds,421113.7554979136,440694.3903689051,1829,5173.638525861183,7.0,9,16.940581542351456,11.03826155400511,1,2.8286705991586563,88,5.5,5,440.7434083250536,533.4294083250536,False,0,,,False
E01011277,Leeds 014A,Leeds,420216.48961035674,440141.07511556544,1598,4060.0243044783097,6.225,9,9.204368174726987,11.450037566510057,3,7.622073162349768,55,1.1458333333333333,2,243.9203823489127,988.0913823489128,True,0,,,False
E01011278,Leeds 014B,Leeds,420706.8867586305,440113.75535436615,1591,2701.414620750199,7.858,9,11.502029769959403,11.0261167937333,14,23.771090314583773,525,2.34375,6,197.6520730058029,587.4880730058029,True,0,,,False
E01011279,Leeds 008C,Leeds,419740.05710628594,443142.2840545545,1312,377.43158077820135,7.877,9,17.82006920415225,13.668391668517335,4,1.1507060389579309,20,0.3125,1,1011.4732064280798,1946.03920642808,False,0,,,False
E01011280,Leeds 008D,Leeds,418873.974479481,442686.35647560353,2122,2244.079276540788,3.439,10,9.85748218527316,14.03048435236624,9,9.517772614923228,141,0.9791666666666666,6,392.1301961396743,902.0791961396744,True,0,,,False
E01011281,Leeds 059A,Leeds,426094.4868090528,434927.5487421513,2153,2332.909908986197,29.572,3,31.305309734513276,3.8690270668539593,11,11.919186715674948,177,1.005681818181818,2,254.63007705680408,860.3990770568041,True,0,,,False
E01011282,Leeds 059B,Leeds,424928.9569513761,434879.554428726,1464,10177.033261962875,40.945,2,44.951140065146575,4.99429760342314,3,20.8545763564813,136,2.8333333333333335,6,313.23524521882473,313.23524521882473,True,1,,,False
E01011283,Leeds 059C,Leeds,425780.8654665139,434490.2211060365,1560,7275.832053388232,48.308,1,40.536277602523654,4.089432477401351,7,32.64796434212668,212,1.8928571428571428,6,396.41082338699835,484.5558233869983,True,0,,,False
E01011284,Leeds 071A,Leeds,427266.96435051213,434149.4697499263,2163,2949.162810490086,43.244,2,48.85426214482126,2.5737636219108793,9,12.271135133800636,451,3.1319444444444446,5,744.9458245054558,744.9458245054558,False,0,,,False
E01011286,Leeds 059D,Leeds,425231.6945249557,434557.55887372745,1275,4518.002191046773,17.207,6,20.819112627986343,4.642643811464343,6,21.261186781396574,521,5.427083333333333,7,495.9474132118592,495.9474132118592,False,0,,,False
E01011287,Leeds 067B,Leeds,424188.9114491897,434231.4079251994,1466,4656.011967572885,20.508,5,24.464831804281346,5.650240956504132,3,9.527991748102766,240,5.0,5,373.37895921489456,413.93195921489456,True,0,,,False
E01011292,Leeds 071B,Leeds,426983.9355350344,433380.158036212,1991,6905.760101075745,58.291,1,61.233019853709514,2.8979753912050175,12,41.62185897182769,638,3.3229166666666665,7,88.169774763838,123.41277476383802,True,1,,,False
E01011293,Leeds 071C,Leeds,427362.1730962033,433510.10550473735,1882,8302.434905335946,51.266,1,50.0,2.5027467212191277,7,30.880469892322857,730,6.517857142857143,10,170.59147854334026,287.66647854334025,True,1,,,False
E01011294,Leeds 071D,Leeds,427862.8787044119,433294.74002354714,1557,6132.8948018778865,56.068,1,52.342158859470466,2.065541389293711,7,27.57242364363854,427,3.8125,8,191.59637480199623,651.4103748019963,True,0,,,False
E01011295,Leeds 059E,Leeds,425328.64364392514,434999.81269728247,1721,6927.310186835467,37.606,2,36.72922252010724,4.629154702536188,4,16.100662839826768,106,1.65625,1,100.1746190785109,756.5706190785108,True,0,,,False
E01011296,Leeds 030A,Leeds,440252.94222690817,435634.6435243853,1677,435.0483954669258,6.314,9,11.870967741935484,10.561930347440892,12,3.1130475525361416,218,1.1354166666666667,3,686.5944478727941,2498.7824478727935,False,0,,,False
E01011297,Leeds 030B,Leeds,441955.6320762215,435009.4689601693,1883,94.28984980659386,8.612,8,7.627118644067797,12.17354977075238,18,0.9013368542319116,448,1.5555555555555556,5,2221.580393911902,3288.5363939119015,False,0,,,False
E01011298,Leeds 088A,Leeds,443729.1505930129,433388.77897697384,1541,485.12585340897914,32.978,3,18.945868945868945,13.908692257704482,13,4.092560736091323,236,1.1346153846153846,2,149.58892863759706,3772.293928637596,True,0,,,False
E01011299,Leeds 088B,Leeds,444648.9060890217,429238.8440405304,2924,166.7870073575575,16.334,6,12.360515021459229,15.54078755214504,31,1.7682617059111774,680,1.3709677419354838,5,407.895098069641,3284.470098069641,False,0,,,False
E01011300,Leeds 089A,Leeds,440887.3995793358,431357.7097441204,1459,3064.605061435354,21.899,4,19.87075928917609,11.350279701852918,12,25.205798997412096,564,2.9375,5,56.48690145999948,56.48690145999948,True,1,,,False
E01011301,Leeds 089B,Leeds,441511.99501348345,430930.50539565,1297,5051.289291311854,5.195,10,11.732851985559568,12.05839145180471,2,7.789189346664385,161,5.03125,5,209.5269293947638,209.5269293947638,True,1,,,False
E01011302,Leeds 088C,Leeds,442191.1976547154,431271.9762548521,1892,770.6916781610244,4.764,10,10.269576379974326,12.641489993931213,12,4.888107895313051,547,2.8489583333333335,5,830.6483623044023,1274.2883623044022,False,0,,,False
E01011303,Leeds 088D,Leeds,442260.7130927744,429702.63527708064,1083,582.9003625558998,20.112,5,20.404040404040405,13.12679254205082,7,3.7675923710907657,217,1.9375,4,475.36319649554775,617.9051964955479,False,0,,,False
E01011304,Leeds 089C,Leeds,441594.9024452037,430171.51306412456,1604,5364.837177492936,31.321,3,26.533523537803138,12.347733939336775,9,30.101954237803252,466,3.236111111111111,5,94.52744583136806,260.7274458313681,True,1,,,False
E01011305,Leeds 089D,Leeds,441370.45314756,429901.6439547647,1527,2017.122091183891,13.827,7,11.638591117917304,12.220203665018882,7,9.246794131163876,389,3.4732142857142856,4,125.99066524708104,684.5116652470809,True,0,,,False
E01011306,Leeds 089E,Leeds,440768.2637578345,430377.0501596994,1316,1732.876298472539,6.457,9,10.11029411764706,11.497855398711012,1,1.3167753027906832,63,3.9375,4,885.8376255996865,1200.5346255996865,False,0,,,False
E01011307,Leeds 103A,Leeds,441773.40554882906,428474.2678529286,1621,1025.6925047976297,26.115,4,22.699386503067483,13.126756509043856,15,9.49129399874426,888,3.7,3,587.3363194504419,706.6383194504419,False,0,,,False
E01011308,Leeds 103B,Leeds,440800.26631596626,428821.0119747757,1527,1984.6267618707411,16.275,6,19.6048632218845,12.097802926189862,9,11.69721077723423,373,2.5902777777777777,3,220.84122039566552,271.6292203956655,True,1,,,False
E01011309,Leeds 030C,Leeds,441480.70011605584,439643.7487226887,1512,111.19678611293584,12.13,7,10.725075528700906,12.979010284239912,13,0.9560570234577818,472,2.269230769230769,5,346.2395756397635,6557.903575639763,True,0,,,False
E01011310,Leeds 030D,Leeds,438798.8768229414,440516.2993930632,1690,225.30685334204625,11.755,7,14.657534246575343,11.13130109296588,13,1.7331296410926635,231,1.1105769230769231,3,712.6882904188618,4886.258290418862,False,0,,,False
E01011311,Leeds 022A,Leeds,436479.4762138836,440363.87119471625,1288,189.98556756499048,8.435,8,5.154639175257731,9.257267084248648,17,2.5075734849416444,434,1.5955882352941178,3,1028.1848998857845,3784.611899885784,False,0,,,False
E01011312,Leeds 086A,Leeds,429922.11902067345,430901.97552196303,2082,10691.406996819132,67.811,1,63.96276595744681,3.021941986494545,4,20.54064744825962,712,11.125,9,161.43524937524535,161.43524937524535,True,1,,,False
E01011313,Leeds 091A,Leeds,429043.3283579912,430754.7011630109,1771,13250.06685984293,37.756,2,39.29121725731895,3.264219370145024,1,7.481686538590022,88,5.5,3,342.90335350760927,342.90335350760927,True,1,,,False
E01011314,Leeds 091B,Leeds,429154.80727335706,430907.9509860195,1578,9055.463468074,33.519,2,42.13649851632047,3.089425488554571,1,5.738570005116603,88,5.5,3,339.19492237069284,339.19492237069284,True,1,,,False
E01011315,Leeds 090A,Leeds,428723.67533212865,430514.2843878312,1701,5034.000033243041,34.157,2,29.74203338391502,3.583529094674734,7,20.716049519518684,281,2.5089285714285716,4,496.0670571748408,604.6000571748408,False,0,,,False
E01011316,Leeds 086B,Leeds,429561.9607951323,430595.2891683396,2008,6203.3698245743435,57.382,1,54.40115440115441,3.3380809367668984,2,6.178655203759306,465,14.53125,8,182.25767463171616,182.25767463171616,True,1,,,False
E01011317,Leeds 090B,Leeds,427939.8226903071,430266.1068504604,1794,3554.490865987568,47.36,1,50.962627406568515,4.116417657635615,6,11.887929317684176,344,3.5833333333333335,8,125.32113547732465,200.06613547732465,True,1,,,False
E01011318,Leeds 090C,Leeds,427462.32832427265,430691.4782401856,1542,2200.889664278545,52.065,1,45.878693623639194,4.006111165547695,15,21.40943253189246,504,2.1,8,11.990680499270818,399.4526804992708,True,1,,,False
E01011319,Leeds 091C,Leeds,429365.6757250723,430189.32525300415,1650,6832.034867094284,30.178,3,32.25283630470016,3.762060926326197,4,16.562508768713418,929,14.515625,8,105.97050487145042,105.97050487145042,True,1,,,False
E01011320,Leeds 091D,Leeds,429160.9041002798,430107.3697775078,1821,6026.540504139444,22.776,4,23.9477503628447,3.873514359049654,6,19.856805614956983,728,7.583333333333333,16,243.6118888528196,243.6118888528196,True,1,,,False
E01011321,Leeds 090D,Leeds,428438.813763791,429790.86550530785,1676,5316.059217897615,40.834,2,39.097744360902254,4.359821836497388,12,38.06247650046025,1135,5.911458333333333,15,297.86133899227235,297.86133899227235,True,1,,,False
E01011322,Leeds 091E,Leeds,430017.6460713526,430060.36765370955,1647,1426.164956299871,22.89,4,27.32558139534883,3.8666885423640367,14,12.122835086944866,865,3.861607142857143,15,287.35032090362284,868.0363209036229,True,0,,,False
E01011323,Leeds 051A,Leeds,424470.22455722897,435515.0291893733,1348,7003.335303267722,26.527,4,36.05220228384992,5.592027915074887,9,46.75817338976966,373,2.5902777777777777,6,130.70804332579343,365.24304332579345,True,1,,,False
E01011324,Leeds 046A,Leeds,425578.39526948053,435844.6488805274,1810,3057.1131296570497,45.696,1,54.166666666666664,4.6665459222297425,13,21.957166124608644,595,2.860576923076923,4,118.34994655918138,567.2439465591814,True,0,118.34994655918138,118.34994655918138,True
E01011325,Leeds 046B,Leeds,424485.9763175839,436294.3734131399,1673,1210.527336800301,23.725,4,24.566088117489983,5.847369564998257,14,10.12993587280587,312,1.3928571428571428,3,317.9688234094799,1287.0198234094798,True,0,,,False
E01011326,Leeds 046C,Leeds,424798.10724242055,435819.47541654535,1480,6313.124565660507,43.224,2,34.7068145800317,5.378235040347729,7,29.85937294569159,189,1.6875,3,83.81534330182708,932.3113433018268,True,0,,,False
E01011327,Leeds 052A,Leeds,423070.0319567794,436118.30417387286,1285,1796.5879017872312,29.842,3,31.14503816793893,7.108311132911677,10,13.981228807682731,227,1.41875,7,631.0251535325871,2093.5271535325874,False,0,,,False
E01011328,Leeds 052B,Leeds,422658.6980834727,435198.31381132646,1589,3622.715797868883,24.845,4,29.23728813559322,7.284591803220008,8,18.238971921303374,352,2.75,6,271.3585585227723,527.6845585227722,True,0,,,False
E01011329,Leeds 051B,Leeds,423870.4162748925,435434.4997420378,1445,4283.484810113346,10.268,8,19.568345323741006,6.149070282731024,10,29.64349349559409,529,3.30625,7,190.53292717633775,532.7949271763378,True,0,,,False
E01011330,Leeds 051C,Leeds,423581.8770361011,435877.50660944823,1396,2450.663851303625,20.721,5,19.759450171821307,6.547499590426621,11,19.310388513137447,389,2.210227272727273,6,235.9690310852842,989.8360310852844,True,0,,,False
E01011331,Leeds 058A,Leeds,424375.8954797111,435074.4121874647,1323,5877.766836507085,24.781,4,33.80726698262243,5.575101359584613,3,13.328269470537608,309,6.4375,7,351.4170039352243,351.4170039352243,True,1,,,False
E01011332,Leeds 046D,Leeds,425144.68488941214,435392.58665163687,1595,6599.731838421608,48.541,1,40.66570188133141,4.911193930037741,11,45.51539198911454,375,2.1306818181818183,3,225.64574331556608,1088.035743315566,True,0,,,False
E01011333,Leeds 051D,Leeds,423316.9306674941,435090.31390902656,1345,5341.76157820837,28.106,3,30.551181102362207,6.6176240571632565,6,23.829419679739942,193,2.0104166666666665,2,119.37875588639896,609.164755886399,True,0,,,False
E01011334,Leeds 058B,Leeds,424177.1954682035,434711.6276123515,1366,6228.057807422087,36.836,2,37.88098693759071,5.708311793191278,4,18.237358147648862,334,5.21875,2,358.36639353322096,358.36639353322096,True,1,,,False
E01011335,Leeds 052C,Leeds,423152.51171013014,434773.5507304605,1702,4392.684535559765,22.939,4,26.585365853658537,6.732197055103729,9,23.22806158639124,481,3.3402777777777777,4,224.46453073592923,224.46453073592923,True,1,,,False
E01011336,Leeds 058C,Leeds,424610.90646676027,434883.671404869,1545,5117.3100547158265,49.979,1,48.67469879518072,5.30754816668266,15,49.68262189044492,627,2.6125,8,104.30003609775773,198.8680360977577,True,1,,,False
E01011337,Leeds 058D,Leeds,423756.402323536,434765.52034255903,1766,4147.955596564382,53.313,1,37.08260105448154,6.1325168262119005,5,11.743928642594517,304,3.8,3,421.2816610577448,421.2816610577448,False,0,,,False
E01011338,Leeds 064A,Leeds,431573.87457928667,433779.989168566,2038,9705.73734224714,42.925,2,53.40768277571251,1.74898936614039,4,19.049533547099394,1308,20.4375,21,335.93696608583895,335.93696608583895,True,1,,,False
E01011339,Leeds 060A,Leeds,433989.68681074545,435178.8741005619,2175,3661.93432798428,38.059,2,39.25667828106853,4.344597734012367,8,13.469183735114594,490,3.828125,6,87.61178853733148,87.61178853733148,True,1,,,False
E01011340,Leeds 060B,Leeds,432940.074385133,434585.7854439597,1821,4925.298256442106,48.085,1,40.94955489614243,3.179321893384248,6,16.228330334240876,422,4.395833333333333,9,383.7380800872874,764.9270800872873,True,0,,,False
E01011341,Leeds 061A,Leeds,434691.7147011749,434221.14619705646,2268,3804.179262329843,23.034,4,24.59954233409611,4.870174190996154,5,8.38663858538325,908,11.35,11,376.7662100947046,376.7662100947046,True,1,,,False
E01011342,Leeds 060C,Leeds,433377.8607360042,434698.15609225014,1941,4911.818306515982,46.255,1,42.662632375189105,3.6309656701073663,5,12.652803468614067,422,5.275,5,284.56809896906935,284.56809896906935,True,1,,,False
E01011343,Leeds 061B,Leeds,435018.7478380216,434804.2020937143,2039,3595.149733005463,28.76,3,25.241675617615467,5.262427143905024,11,19.39511871655718,878,4.988636363636363,8,332.9232332436595,332.9232332436595,True,1,,,False
E01011344,Leeds 065A,Leeds,432532.78160930425,434699.9903289743,2118,14220.067475945036,76.495,1,64.35406698564593,2.8117009871090497,3,20.141738634483055,366,7.625,7,143.7881952630898,226.21319526308983,True,1,,,False
E01011345,Leeds 061C,Leeds,435907.2829004739,434502.5314317342,1539,4522.7711207634675,33.329,3,41.72876304023845,6.10419617187657,3,8.816317974197792,370,7.708333333333333,9,422.23622640507455,422.23622640507455,False,0,,,False
