LSOA21CD,LSOA21NM,nearest_any_core_bus_network_m,calls_per_active_stop_per_hour_core_06_22,unique_lines_core_06_22,walking_access_percentile,service_frequency_percentile,route_availability_percentile,ptal_inspired_score
E01011401,Leeds 077C,148.174276255846,1.765625,3,77.4127310061602,30.8008213552361,29.2607802874743,45.8247775496236
E01011402,Leeds 087D,669.07128943753,3.12993421052632,13,8.82956878850103,57.4948665297741,94.5585215605749,53.62765229295
E01011403,Leeds 074D,263.033022218029,2.4125,3,48.6652977412731,45.9958932238193,29.2607802874743,41.3073237508556
E01011404,Leeds 077D,784.274716329453,0.25,1,5.95482546201232,2.87474332648871,5.74948665297741,4.85968514715948
E01011405,Leeds 077E,392.045621572643,2.975,5,28.952772073922,56.0574948665298,56.6735112936345,47.2279260780288
E01011406,Leeds 057A,297.635041489928,2.5,5,43.3264887063655,49.6919917864476,56.6735112936345,49.8973305954826
E01011407,Leeds 057B,48.7136138725094,3.21428571428571,5,96.0985626283368,58.7268993839836,56.6735112936345,70.4996577686516
E01011408,Leeds 057C,147.759063886899,6.1484375,14,78.0287474332649,88.0903490759754,95.6878850102669,87.2689938398357
E01011409,Leeds 057D,175.643939387118,5.578125,9,70.0205338809035,86.2422997946612,85.8316221765914,80.6981519507187
E01011410,Leeds 057E,1093.75629887953,2.97794117647059,5,2.05338809034908,56.2628336755647,56.6735112936345,38.3299110198494
E01011411,Leeds 073A,166.616158049172,3.3425,11,72.2792607802875,61.6016427104723,91.6837782340862,75.1882272416153
E01011412,Leeds 057F,432.653504172646,2.74431818181818,10,23.8193018480493,52.3613963039014,89.0143737166325,55.0650239561944
E01011413,Leeds 069A,440.876337999011,6.27083333333333,2,22.9979466119097,88.7063655030801,14.5790554414784,42.0944558521561
E01011414,Leeds 073B,176.018553778686,1.0859375,4,69.6098562628337,14.9897330595483,44.2505133470226,42.9500342231348
E01011415,Leeds 069B,214.228642286791,4.45833333333333,5,59.7535934291581,78.2340862422998,56.6735112936345,64.8870636550308
E01011416,Leeds 069C,39.7600133167543,2.125,5,97.3305954825462,39.4250513347023,56.6735112936345,64.476386036961
E01011417,Leeds 069D,124.577437054468,2.15277777777778,5,82.5462012320329,40.041067761807,56.6735112936345,59.7535934291581
E01011418,Leeds 073C,151.01434412636,2.5,8,76.1806981519507,49.6919917864476,80.9034907597536,68.9253935660507
E01011419,Leeds 073D,696.345474686339,2.375,5,8.0082135523614,44.9691991786448,56.6735112936345,36.5503080082136
E01011420,Leeds 069E,1039.62194906295,1.390625,2,2.6694045174538,21.1498973305955,14.5790554414784,12.7994524298426
E01011421,Leeds 040A,216.782371070429,4.30357142857143,4,59.3429158110883,77.2073921971253,44.2505133470226,60.2669404517454
E01011422,Leeds 048A,35.6344206334949,4.02083333333333,6,97.5359342915811,73.5112936344969,67.7618069815195,79.6030116358659
E01011423,Leeds 047A,645.993059103149,3.25,1,10.0616016427105,59.7535934291581,5.74948665297741,25.1882272416153
E01011424,Leeds 047B,450.369285438602,4.54166666666667,3,22.17659137577,79.4661190965093,29.2607802874743,43.6344969199179
E01011425,Leeds 040B,314.935665548824,2.484375,1,40.2464065708419,48.9733059548255,5.74948665297741,31.6563997262149
E01011426,Leeds 048B,424.37859640208,0,0,24.6406570841889,1.3347022587269,1.3347022587269,9.10335386721424
E01011427,Leeds 047C,400.741402519888,6.8125,3,27.1047227926078,90.6570841889117,29.2607802874743,49.0075290896646
E01011428,Leeds 048C,148.199029106047,7.3125,10,77.2073921971253,92.4024640657084,89.0143737166325,86.208076659822
E01011429,Leeds 048D,217.278637744697,6.296875,8,58.9322381930185,88.911704312115,80.9034907597536,76.249144421629
E01011430,Leeds 053A,211.631376361807,1.5,1,60.1642710472279,23.2032854209446,5.74948665297741,29.7056810403833
E01011431,Leeds 047D,161.805497169081,3.19375,5,72.8952772073922,58.3162217659138,56.6735112936345,62.6283367556468
E01011432,Leeds 053B,117.279005748573,2.625,2,84.394250513347,51.7453798767967,14.5790554414784,50.2395619438741
E01011433,Leeds 053C,105.510429491477,6.1875,10,86.8583162217659,88.2956878850103,89.0143737166325,88.0561259411362
E01011434,Leeds 053D,144.129183839825,6.8125,3,78.8501026694045,90.6570841889117,29.2607802874743,66.2559890485969
E01011435,Leeds 044A,382.469249354368,5.04166666666667,4,30.1848049281314,81.9301848049281,44.2505133470226,52.1218343600274
E01011440,Leeds 044D,108.019561554453,6.32142857142857,7,85.8316221765914,89.1170431211499,75.0513347022587,83.3333333333333
E01011441,Leeds 044E,186.22380023073,3.90625,3,65.9137577002053,72.4845995893224,29.2607802874743,55.886379192334
E01011442,Leeds 110A,189.030786610006,6.8125,9,65.2977412731006,90.6570841889117,85.8316221765914,80.5954825462012
E01011443,Leeds 110B,247.067012438335,12.9375,6,52.1560574948665,98.9733059548255,67.7618069815195,72.9637234770705
E01011444,Leeds 110C,312.793847407399,4.1875,1,40.6570841889117,75.8726899383984,5.74948665297741,40.7597535934292
E01011445,Leeds 054A,121.341111254814,4.1875,1,82.9568788501027,75.8726899383984,5.74948665297741,54.8596851471595
E01011446,Leeds 054B,228.886403702873,2.46875,3,56.4681724845996,48.1519507186858,29.2607802874743,44.6269678302533
E01011447,Leeds 054C,90.1477495323572,1.875,2,89.3223819301848,32.5462012320329,14.5790554414784,45.482546201232
E01011448,Leeds 054D,181.687347773041,4.125,1,68.993839835729,74.9486652977413,5.74948665297741,49.8973305954826
