LSOA21CD,LSOA21NM,dft_business_raw,dft_overall_raw,ptal_inspired_raw,cumulative_30min_raw,cumulative_45min_raw,cumulative_60min_raw,dft_business_percentile,ptal_inspired_percentile,cumulative_45min_percentile,dft_overall_percentile,cumulative_30min_percentile,cumulative_60min_percentile,gap_dft_minus_ptal,gap_dft_minus_cumulative,gap_ptal_minus_cumulative,three_method_range
E01011626,Leeds 075D,74.89,79.41,31.7590691307324,64850,249900,359910,90.1437371663244,21.7659137577002,86.8583162217659,79.5687885010267,83.7782340862423,85.2156057494867,68.3778234086242,3.28542094455852,-65.0924024640657,68.3778234086242
E01011627,Leeds 098A,67.97,70.31,63.8261464750171,13875,62100,229635,36.5503080082136,71.8685831622177,54.0041067761807,32.6488706365503,65.9137577002053,53.1827515400411,-35.3182751540041,-17.4537987679671,17.864476386037,35.3182751540041
E01011628,Leeds 098B,68.55,70.55,67.864476386037,14200,102625,255710,41.2731006160164,76.3860369609856,64.6817248459959,33.6755646817248,67.3511293634497,57.2895277207392,-35.1129363449692,-23.4086242299795,11.7043121149897,35.1129363449692
E01011629,Leeds 098C,67.4,70.91,48.7337440109514,2700,17400,118085,31.7248459958932,48.7679671457906,27.1047227926078,36.7556468172485,28.7474332648871,32.2381930184805,-17.0431211498973,4.62012320328542,21.6632443531828,21.6632443531828
E01011630,Leeds 100B,68.8,66.51,32.0670773442847,175,12625,109625,42.9158110882957,22.3819301848049,22.17659137577,20.1232032854209,3.18275154004107,30.5954825462012,20.5338809034908,20.7392197125257,0.20533880903491,20.7392197125257
E01011632,Leeds 098D,66.51,68.48,56.8446269678303,12775,108175,263435,26.0780287474333,62.6283367556468,65.5030800821355,26.2833675564682,64.0657084188912,59.7535934291581,-36.5503080082136,-39.4250513347023,-2.87474332648871,39.4250513347023
E01011633,Leeds 098E,64.63,69.43,57.7344284736482,2700,14400,98300,19.917864476386,63.6550308008214,24.0246406570842,28.952772073922,28.7474332648871,27.5154004106776,-43.7371663244353,-4.10677618069815,39.6303901437372,43.7371663244353
E01011634,Leeds 100C,65.48,64.42,49.7604380561259,800,17200,123585,22.7926078028747,50.5133470225873,26.4887063655031,14.5790554414784,14.0657084188912,32.6488706365503,-27.7207392197125,-3.69609856262834,24.0246406570842,27.7207392197125
E01011635,Leeds 097B,67.38,65.28,79.4318959616701,14175,70800,256565,31.4168377823409,89.3223819301848,57.0841889117043,17.0431211498973,67.0431211498973,57.700205338809,-57.905544147844,-25.6673511293634,32.2381930184805,57.905544147844
E01011636,Leeds 100D,63.66,66.45,40.9308692676249,1000,1000,1000,16.8377823408624,35.8316221765914,7.59753593429158,19.6098562628337,15.8110882956879,4.72279260780288,-18.993839835729,9.24024640657084,28.2340862422998,28.2340862422998
E01011637,Leeds 097C,69.13,67.11,50.0342231348392,3675,20075,127865,45.7905544147844,51.3347022587269,31.211498973306,21.9712525667351,33.264887063655,33.8809034907598,-5.5441478439425,14.5790554414784,20.1232032854209,20.1232032854209
E01011638,Leeds 097D,68.69,68,50.684462696783,3675,20075,127865,42.299794661191,52.3613963039014,31.211498973306,23.8193018480493,33.264887063655,33.8809034907598,-10.0616016427105,11.088295687885,21.1498973305955,21.1498973305955
E01011639,Leeds 100E,68.46,69.12,47.3648186173854,1700,22025,133910,40.041067761807,47.3305954825462,35.3182751540041,28.3367556468173,20.9445585215606,35.523613963039,-7.28952772073922,4.72279260780287,12.0123203285421,12.0123203285421
E01011641,Leeds 032B,69.14,73.64,48.4599589322382,5250,112645,238115,45.9958932238193,48.2546201232033,66.1190965092403,50.1026694045175,40.9650924024641,54.8254620123203,-2.25872689938399,-20.123203285421,-17.864476386037,20.123203285421
E01011642,Leeds 032C,70.6,75.5,31.7932922655715,4750,115095,257790,59.7535934291581,21.9712525667351,66.735112936345,60.1642710472279,37.9876796714579,58.5215605749487,37.782340862423,-6.98151950718687,-44.7638603696099,44.7638603696099
E01011643,Leeds 037A,69.99,74.07,21.2867898699521,7895,117145,245415,55.1334702258727,10.2669404517454,67.3511293634497,53.1827515400411,51.3347022587269,55.4414784394251,44.8665297741273,-12.217659137577,-57.0841889117043,57.0841889117043
E01011644,Leeds 037B,69.18,70.49,42.2313483915127,7170,41745,218670,46.3039014373717,38.6036960985626,48.4599589322382,33.4702258726899,48.2546201232033,49.8973305954826,7.70020533880904,-2.15605749486653,-9.85626283367557,9.85626283367557
E01011645,Leeds 032D,71.04,77.18,73.4086242299795,55045,204295,319445,63.2443531827515,83.3675564681725,79.4661190965093,70.8418891170431,81.5195071868583,75.7700205338809,-20.1232032854209,-16.2217659137577,3.90143737166324,20.1232032854209
E01011646,Leeds 037C,70.28,75.22,68.7542778918549,24320,156970,278265,57.2895277207392,77.4127310061602,74.7433264887064,58.7268993839836,76.3860369609856,63.9630390143737,-20.1232032854209,-17.4537987679671,2.6694045174538,20.1232032854209
E01011647,Leeds 037D,72.94,80.4,85.3182751540041,77170,245800,333070,77.2073921971253,95.0718685831622,85.0102669404518,84.5995893223819,87.2689938398357,78.6447638603696,-17.864476386037,-7.80287474332648,10.0616016427105,17.864476386037
E01011648,Leeds 037E,71.28,77.03,40.3148528405202,22145,91870,258905,65.0924024640657,34.0862422997947,62.8336755646817,68.993839835729,74.7433264887064,58.7268993839836,31.0061601642711,2.25872689938399,-28.7474332648871,31.0061601642711
E01011649,Leeds 022B,61.01,55,28.1998631074606,325,7150,72070,11.2936344969199,17.4537987679671,15.605749486653,4.51745379876797,8.31622176591376,24.0246406570842,-6.16016427104723,-4.31211498973306,1.84804928131417,6.16016427104723
E01011650,Leeds 020A,64.49,64.52,24.1273100616017,450,450,450,19.3018480492813,12.5256673511294,5.03080082135524,15.1950718685832,10.1642710472279,3.38809034907598,6.77618069815195,14.2710472279261,7.49486652977413,14.2710472279261
E01011651,Leeds 020B,64.95,66.61,12.4572210814511,1600,16125,116615,20.9445585215606,3.28542094455852,25.2566735112936,20.7392197125257,20.6365503080082,31.8275154004107,17.6591375770021,-4.31211498973306,-21.9712525667351,21.9712525667351
E01011652,Leeds 024C,67.37,73.54,51.9164955509925,12750,102050,230540,31.211498973306,53.5934291581109,64.2710472279261,49.6919917864476,63.8603696098563,53.6960985626283,-22.3819301848049,-33.0595482546201,-10.6776180698152,33.0595482546201
E01011653,Leeds 020C,67.46,72.78,49.2128678986995,10175,68070,229615,32.2381930184805,49.8973305954826,55.2361396303902,44.9691991786448,57.905544147844,52.9774127310062,-17.6591375770021,-22.9979466119097,-5.3388090349076,22.9979466119097
E01011654,Leeds 024D,67.66,72.94,6.84462696783025,3100,19600,169965,33.8809034907598,1.43737166324435,30.1848049281314,46.0985626283368,30.1848049281314,41.8891170431211,32.4435318275154,3.69609856262834,-28.7474332648871,32.4435318275154
E01011655,Leeds 020D,67.84,69.99,46.2696783025325,7825,114420,259390,35.9342915811088,44.7638603696099,66.3244353182752,31.5195071868583,50.8213552361396,58.9322381930185,-8.82956878850103,-30.3901437371663,-21.5605749486653,30.3901437371663
E01011656,Leeds 035A,68.41,70.77,55.7494866529774,8420,41870,194195,39.8357289527721,61.1909650924025,48.6652977412731,34.9075975359343,52.7720739219713,46.611909650924,-21.3552361396304,-8.82956878850103,12.5256673511294,21.3552361396304
E01011657,Leeds 035B,68.26,70.97,40.3832991101985,2395,9895,92145,39.0143737166324,34.394250513347,19.7125256673511,36.9609856262834,25.6673511293635,26.8993839835729,4.62012320328542,19.3018480492813,14.6817248459959,19.3018480492813
E01011658,Leeds 040C,69.23,72.79,44.5242984257358,10370,84845,232915,47.2279260780288,41.8891170431211,61.1909650924025,45.1745379876797,58.4188911704312,54.0041067761807,5.3388090349076,-13.9630390143737,-19.3018480492813,19.3018480492813
E01011659,Leeds 035C,68.83,74.42,74.1273100616017,10370,52520,229355,43.1211498973306,84.5995893223819,51.9507186858316,55.64681724846,58.4188911704312,52.7720739219713,-41.4784394250513,-8.82956878850103,32.6488706365503,41.4784394250513
E01011660,Leeds 040D,68.47,72.41,31.1430527036277,7095,41495,171445,40.2464065708419,20.5338809034908,48.2546201232033,42.5051334702259,47.8439425051335,42.5051334702259,19.7125256673511,-8.0082135523614,-27.7207392197125,27.7207392197125
E01011661,Leeds 035D,69.47,76.27,82.6488706365503,14000,116180,281040,49.2813141683778,92.6078028747433,66.9404517453799,65.0924024640657,66.1190965092403,64.6817248459959,-43.3264887063655,-17.6591375770021,25.6673511293635,43.3264887063655
E01011662,Leeds 040E,68.88,71.51,47.1252566735113,2400,37945,203020,44.2505133470226,46.611909650924,46.8172484599589,38.3983572895277,25.9753593429158,47.8439425051335,-2.36139630390144,-2.56673511293634,-0.205338809034906,2.56673511293634
E01011663,Leeds 050A,69.93,75.52,59.2060232717317,6325,42375,218530,54.0041067761807,65.0924024640657,48.870636550308,60.3696098562628,44.2505133470226,49.6919917864476,-11.088295687885,5.13347022587269,16.2217659137577,16.2217659137577
E01011664,Leeds 050B,68.96,74.13,63.3127994524299,6450,46320,222330,44.7638603696099,70.9445585215606,50.1026694045175,53.5934291581109,45.1745379876797,50.9240246406571,-26.1806981519507,-5.3388090349076,20.8418891170431,26.1806981519507
E01011665,Leeds 050C,71.64,79.47,53.9356605065024,11550,137435,295995,67.864476386037,57.4948665297741,70.4312114989733,79.8767967145791,61.1909650924025,70.3285420944559,10.3696098562628,-2.56673511293636,-12.9363449691992,12.9363449691992
E01011666,Leeds 061D,72.73,80.69,74.3668720054757,9800,136585,295995,75.3593429158111,85.0102669404518,70.0205338809035,86.2422997946612,57.3921971252567,70.3285420944559,-9.65092402464066,5.3388090349076,14.9897330595483,14.9897330595483
E01011667,Leeds 050D,70.56,76.12,24.3668720054757,5975,100675,271565,59.1375770020534,13.1416837782341,63.6550308008214,63.8603696098563,42.6078028747433,62.217659137577,45.9958932238193,-4.51745379876797,-50.5133470225873,50.5133470225873
E01011668,Leeds 110E,73.74,80.35,7.52908966461328,75170,263415,365410,83.9835728952772,2.05338809034908,90.3490759753593,84.2915811088296,86.4476386036961,88.5010266940452,81.9301848049281,-6.36550308008214,-88.2956878850103,88.2956878850103
E01011669,Leeds 110F,72.34,76.76,56.1259411362081,75475,249090,354450,72.4845995893224,62.0123203285421,86.652977412731,67.9671457905544,86.652977412731,83.5728952772074,10.4722792607803,-14.1683778234086,-24.6406570841889,24.6406570841889
E01011670,Leeds 055A,73.97,80.15,50.7186858316222,104000,264565,368235,85.4209445585216,52.5667351129363,91.170431211499,83.6755646817249,90.7597535934292,89.1170431211499,32.8542094455852,-5.74948665297742,-38.6036960985626,38.6036960985626
E01011671,Leeds 055B,75.46,82.26,80.4585900068446,107275,283090,363435,94.0451745379877,90.1437371663244,95.2772073921971,91.3757700205339,92.1971252566735,87.2689938398357,3.90143737166324,-1.23203285420945,-5.13347022587269,5.13347022587269
E01011673,Leeds 064B,74.59,83.58,65.0581793292266,105720,279245,364410,88.7063655030801,73.1006160164271,94.0451745379877,96.7145790554415,91.170431211499,87.4743326488706,15.605749486653,-5.3388090349076,-20.9445585215606,20.9445585215606
E01011677,Leeds 064D,74.99,83.86,86.7214236824093,76470,258475,361260,91.4784394250513,97.1252566735113,88.2956878850103,97.3305954825462,86.8583162217659,85.6262833675565,-5.64681724845995,3.18275154004107,8.82956878850102,8.82956878850102
E01011678,Leeds 063B,77.55,82.75,74.6064339493498,139655,322885,426340,98.5626283367557,85.3182751540041,98.5626283367557,94.0451745379877,96.9199178644764,99.3839835728953,13.2443531827515,0,-13.2443531827515,13.2443531827515
E01011681,Leeds 063D,75.44,80.79,78.1998631074607,133655,282285,388725,93.8398357289528,88.5010266940452,95.0718685831622,86.4476386036961,96.0985626283368,95.0718685831622,5.3388090349076,-1.23203285420944,-6.57084188911703,6.57084188911703
E01011684,Leeds 019C,67.75,71.19,53.5249828884326,8725,75845,217490,34.4969199178645,55.9548254620123,58.5215605749487,37.3716632443532,54.0041067761807,49.4866529774127,-21.4579055441479,-24.0246406570842,-2.56673511293634,24.0246406570842
E01011685,Leeds 109A,70.04,74.25,60.0616016427105,8550,37245,220665,56.1601642710472,66.1190965092403,46.4065708418891,54.9281314168378,53.388090349076,50.3080082135524,-9.95893223819302,9.75359342915811,19.7125256673511,19.7125256673511
E01011686,Leeds 033E,68.86,71.98,51.6769336071184,5950,19440,139295,43.6344969199179,53.1827515400411,29.9794661190965,40.9650924024641,42.299794661191,36.9609856262834,-9.5482546201232,13.6550308008214,23.2032854209446,23.2032854209446
E01011687,Leeds 109B,69.28,73.77,52.6351813826147,15900,80495,247365,47.8439425051335,54.4147843942505,59.7535934291581,50.9240246406571,69.4045174537988,56.0574948665298,-6.57084188911704,-11.9096509240246,-5.3388090349076,11.9096509240246
E01011688,Leeds 031B,69.46,75.7,47.056810403833,14570,123335,306020,48.9733059548255,46.4065708418891,68.5831622176591,61.1909650924025,67.5564681724846,72.6899383983573,2.56673511293634,-19.6098562628337,-22.17659137577,22.17659137577
E01011689,Leeds 031C,68.06,74.2,23.750855578371,2400,6145,104620,37.1663244353183,12.3203285420945,14.1683778234086,54.4147843942505,25.9753593429158,29.1581108829569,24.8459958932238,22.9979466119097,-1.84804928131417,24.8459958932238
E01011690,Leeds 109C,70.9,78.07,74.19575633128,77070,238370,362400,62.217659137577,84.8049281314169,83.7782340862423,74.5379876796715,87.0636550308008,86.4476386036961,-22.5872689938398,-21.5605749486653,1.02669404517455,22.5872689938398
E01011691,Leeds 031D,70.01,77.16,53.7987679671458,15920,150185,314570,55.4414784394251,56.776180698152,72.6899383983573,70.4312114989733,69.6098562628337,74.5379876796715,-1.3347022587269,-17.2484599589322,-15.9137577002053,17.2484599589322
E01011692,Leeds 109D,70.25,77.15,7.52908966461328,7250,78170,222915,56.8788501026694,2.05338809034908,59.1375770020534,69.9178644763861,48.6652977412731,51.129363449692,54.8254620123203,-2.25872689938399,-57.0841889117043,57.0841889117043
E01011693,Leeds 109E,69.8,77.1,26.6598220396988,10950,120190,285740,52.3613963039014,14.9897330595483,67.5564681724846,69.4045174537988,59.7535934291581,65.9137577002053,37.3716632443532,-15.1950718685832,-52.5667351129363,52.5667351129363
E01011694,Leeds 109F,71.62,78.93,77.2758384668036,78670,266670,369635,67.5564681724846,87.6796714579056,91.3757700205339,77.2073921971253,87.8850102669405,90.7597535934292,-20.1232032854209,-23.8193018480493,-3.69609856262834,23.8193018480493
E01011695,Leeds 019D,66.3,69.93,47.3990417522245,6100,33690,143365,24.6406570841889,47.6386036960986,43.3264887063655,31.211498973306,43.1211498973306,37.9876796714579,-22.9979466119097,-18.6858316221766,4.31211498973306,22.9979466119097
E01011696,Leeds 006B,47.14,46.34,14.0657084188912,200,200,200,2.25872689938398,4.72279260780288,2.36139630390144,1.43737166324435,4.20944558521561,1.95071868583162,-2.46406570841889,-0.102669404517454,2.36139630390144,2.46406570841889
E01011697,Leeds 002A,45.64,46.73,19.7467488021903,5000,5000,9350,1.64271047227926,8.41889117043121,12.5256673511294,1.84804928131417,40.041067761807,8.82956878850103,-6.77618069815195,-10.8829568788501,-4.10677618069815,10.8829568788501
E01011698,Leeds 001A,48.4,58.33,39.4250513347023,220,520,5770,3.08008213552361,31.8275154004107,5.85215605749487,7.39219712525667,4.82546201232033,6.6735112936345,-28.7474332648871,-2.77207392197125,25.9753593429158,28.7474332648871
E01011699,Leeds 001B,47.78,54.79,44.4558521560575,220,520,5770,2.6694045174538,41.6837782340862,5.85215605749487,4.10677618069815,4.82546201232033,6.6735112936345,-39.0143737166324,-3.18275154004107,35.8316221765914,39.0143737166324
E01011700,Leeds 002B,49.27,60.81,19.6098562628337,5000,5000,5000,3.28542094455852,8.2135523613963,12.5256673511294,9.44558521560575,40.041067761807,6.05749486652977,-4.92813141683778,-9.24024640657084,-4.31211498973306,9.24024640657084
E01011701,Leeds 001C,50.58,61.43,36.3791923340178,295,8595,14195,4.31211498973306,27.3100616016427,17.0431211498973,10.2669404517454,6.77618069815195,10.1642710472279,-22.9979466119097,-12.7310061601643,10.2669404517454,22.9979466119097
E01011702,Leeds 001D,49.8,56.48,31.5537303216975,250,250,550,3.69609856262834,21.3552361396304,2.87474332648871,5.74948665297741,6.26283367556468,3.90143737166324,-17.6591375770021,0.821355236139631,18.4804928131417,18.4804928131417
E01011703,Leeds 001E,49.95,54.44,29.8083504449008,75,8395,13995,3.90143737166324,19.0965092402464,16.4271047227926,3.90143737166324,1.64271047227926,9.85626283367557,-15.1950718685832,-12.5256673511294,2.6694045174538,15.1950718685832
E01011704,Leeds 002C,51.3,63.97,66.1190965092403,3595,8595,13945,4.92813141683778,73.5112936344969,17.0431211498973,13.7577002053388,32.8542094455852,9.65092402464066,-68.5831622176591,-12.1149897330596,56.4681724845996,68.5831622176591
E01011705,Leeds 002D,50.61,63.09,44.3874058863792,595,8595,14195,4.51745379876797,41.4784394250513,17.0431211498973,12.0123203285421,11.9096509240246,10.1642710472279,-36.9609856262834,-12.5256673511294,24.435318275154,36.9609856262834
E01011706,Leeds 006C,45.54,45.78,14.476386036961,400,400,950,1.43737166324435,5.13347022587269,4.62012320328542,1.23203285420945,9.44558521560575,4.51745379876797,-3.69609856262834,-3.18275154004107,0.513347022587269,3.69609856262834
E01011707,Leeds 005A,43.75,50.92,16.4955509924709,850,2675,16575,1.02669404517454,6.36550308008214,10.4722792607803,2.87474332648871,14.7843942505133,11.9096509240246,-5.3388090349076,-9.44558521560575,-4.10677618069815,9.44558521560575
E01011708,Leeds 006D,45.97,41.78,14.4079397672827,175,175,175,2.05338809034908,4.92813141683778,1.95071868583162,0.410677618069815,3.18275154004107,1.64271047227926,-2.87474332648871,0.102669404517454,2.97741273100616,2.97741273100616
E01011709,Leeds 005B,43.59,53.46,27.4127310061602,1000,1725,10150,0.82135523613963,16.0164271047228,8.41889117043121,3.49075975359343,15.8110882956879,9.13757700205339,-15.1950718685832,-7.59753593429158,7.59753593429158,15.1950718685832
E01011710,Leeds 005C,42.15,46.35,47.2621492128679,625,2450,16925,0.205338809034908,47.0225872689938,10.1642710472279,1.64271047227926,12.5256673511294,12.4229979466119,-46.8172484599589,-9.95893223819302,36.8583162217659,46.8172484599589
E01011711,Leeds 005D,43.28,52.95,39.3223819301848,500,500,10150,0.616016427104723,31.6221765913758,5.44147843942505,3.28542094455852,10.9856262833676,9.13757700205339,-31.0061601642711,-4.82546201232033,26.1806981519507,31.0061601642711
E01011712,Leeds 005E,40.8,41.42,28.1314168377823,500,2450,16925,0,17.1457905544148,10.1642710472279,0.205338809034908,10.9856262833676,12.4229979466119,-17.1457905544148,-10.1642710472279,6.98151950718686,17.1457905544148
E01011713,Leeds 006E,51.24,45.4,29.8767967145791,250,6120,85670,4.72279260780288,19.3018480492813,13.9630390143737,1.02669404517454,6.26283367556468,26.2833675564682,-14.5790554414784,-9.24024640657084,5.3388090349076,14.5790554414784
E01011714,Leeds 029A,65.43,65.71,60.3696098562628,4825,14945,62005,22.3819301848049,66.735112936345,24.6406570841889,18.2751540041068,38.911704312115,22.7926078028747,-44.3531827515401,-2.25872689938398,42.0944558521561,44.3531827515401
E01011715,Leeds 022C,61.24,56.72,42.0260095824778,4275,26945,195180,11.7043121149897,37.6796714579055,40.4517453798768,5.95482546201232,35.7289527720739,46.8172484599589,-25.9753593429158,-28.7474332648871,-2.77207392197126,28.7474332648871
E01011716,Leeds 029B,66.43,65.8,20.6707734428474,2670,17545,138420,25.6673511293635,9.44558521560575,27.7207392197125,18.4804928131417,28.3367556468173,36.3449691991786,16.2217659137577,-2.05338809034908,-18.2751540041068,18.2751540041068
E01011717,Leeds 029C,66.68,68.52,34.9418206707735,6120,15045,110680,27.0020533880904,25.6673511293635,24.8459958932238,26.8993839835729,43.3264887063655,30.8008213552361,1.3347022587269,2.15605749486653,0.821355236139631,2.15605749486653
E01011718,Leeds 029D,66.87,69.06,73.4428473648186,4825,17595,108730,28.5420944558522,83.5728952772074,28.1314168377823,28.1314168377823,38.911704312115,29.9794661190965,-55.0308008213553,0.410677618069816,55.4414784394251,55.4414784394251
E01011719,Leeds 022D,61.63,58,28.5763175906913,2250,12925,170770,12.5256673511294,18.0698151950719,22.8952772073922,6.77618069815195,24.2299794661191,42.299794661191,-5.5441478439425,-10.3696098562628,-4.82546201232033,10.3696098562628
E01011720,Leeds 029E,68.9,74.76,77.1731690622861,6275,48220,224905,44.558521560575,87.4743326488706,50.9240246406571,57.4948665297741,43.9425051334702,51.5400410677618,-42.9158110882957,-6.36550308008214,36.5503080082136,42.9158110882957
E01011721,Leeds 041A,68.53,74.06,78.9185489390828,6950,30205,206255,40.8624229979466,89.1170431211499,41.8891170431211,52.9774127310062,47.0225872689938,48.0492813141684,-48.2546201232033,-1.02669404517454,47.2279260780288,48.2546201232033
E01011722,Leeds 041B,67.98,73.1,26.8309377138946,450,10250,133235,36.7556468172485,15.1950718685832,20.3285420944559,47.2279260780288,10.1642710472279,34.7022587268994,21.5605749486653,16.4271047227926,-5.13347022587269,21.5605749486653
E01011723,Leeds 041C,68.08,73.54,59.4798083504449,5975,29220,177980,37.3716632443532,65.5030800821355,41.2731006160164,49.6919917864476,42.6078028747433,43.5318275154004,-28.1314168377824,-3.90143737166325,24.2299794661191,28.1314168377824
E01011724,Leeds 041D,69.57,76.6,53.2169746748802,9700,47320,238440,50.7186858316222,55.2361396303902,50.7186858316222,66.9404517453799,56.776180698152,55.0308008213552,-4.51745379876797,0,4.51745379876797,4.51745379876797
E01011725,Leeds 078A,71.37,75.45,54.1067761806982,8265,85540,249995,66.2217659137577,58.1108829568789,61.6016427104723,59.958932238193,51.9507186858316,56.8788501026694,8.11088295687885,4.62012320328543,-3.49075975359342,8.11088295687885
E01011726,Leeds 080A,68.87,69.38,37.4743326488706,2000,21225,168065,43.9425051334702,29.2607802874743,32.3408624229979,28.7474332648871,21.9712525667351,41.2731006160164,14.6817248459959,11.6016427104723,-3.08008213552361,14.6817248459959
E01011727,Leeds 080B,69.4,69.81,39.4592744695414,750,9490,77995,48.4599589322382,32.135523613963,18.3778234086242,30.3901437371663,13.347022587269,24.8459958932238,16.3244353182752,30.082135523614,13.7577002053388,30.082135523614
E01011728,Leeds 080C,67.79,62.43,32.135523613963,175,2425,17980,35.1129363449692,22.5872689938398,9.85626283367557,11.088295687885,3.18275154004107,13.1416837782341,12.5256673511294,25.2566735112936,12.7310061601643,25.2566735112936
E01011729,Leeds 078B,72.58,78.79,59.1718001368925,22765,154815,299240,74.435318275154,64.8870636550308,73.9219712525667,76.5913757700205,75.1540041067762,71.047227926078,9.5482546201232,0.513347022587269,-9.03490759753593,9.5482546201232
E01011730,Leeds 078C,70.23,71.9,60.3011635865845,7765,44415,273520,56.6735112936345,66.5297741273101,49.0759753593429,40.4517453798768,49.8973305954826,62.4229979466119,-9.85626283367557,7.59753593429159,17.4537987679672,17.4537987679672
E01011731,Leeds 081B,71,73.07,36.4476386036961,1325,24325,184670,62.8336755646817,27.6180698151951,37.782340862423,46.9199178644764,18.4804928131417,45.1745379876797,35.2156057494867,25.0513347022587,-10.1642710472279,35.2156057494867
E01011732,Leeds 081C,72.49,76.58,42.9500342231348,52250,164315,321560,73.5112936344969,39.5277207392197,75.564681724846,66.6324435318275,80.6981519507187,76.1806981519507,33.9835728952772,-2.05338809034907,-36.0369609856263,36.0369609856263
E01011733,Leeds 081D,73.42,75.88,21.9028062970568,18075,143640,317285,81.7248459958932,10.6776180698152,71.6632443531828,62.3203285420945,71.4579055441479,74.9486652977413,71.047227926078,10.0616016427105,-60.9856262833676,71.047227926078
E01011734,Leeds 083A,72.1,70.38,40.041067761807,3000,7975,101305,70.9445585215606,33.264887063655,15.8110882956879,32.8542094455852,29.6714579055442,28.3367556468173,37.6796714579056,55.1334702258727,17.4537987679671,55.1334702258727
E01011735,Leeds 078D,70.27,71.24,53.832991101985,2000,21225,170565,57.0841889117043,57.0841889117043,32.3408624229979,37.8850102669405,21.9712525667351,42.0944558521561,0,24.7433264887064,24.7433264887064,24.7433264887064
E01011736,Leeds 083B,73.16,76.04,72.2792607802875,25925,161490,361625,79.3634496919918,81.9301848049281,75.3593429158111,63.4496919917865,77.0020533880904,86.2422997946612,-2.56673511293634,4.00410677618071,6.57084188911705,6.57084188911705
E01011737,Leeds 083C,71.89,73.93,71.6974674880219,21000,146515,345015,69.6098562628337,81.1088295687885,71.8685831622177,52.3613963039014,74.3326488706366,80.2874743326489,-11.4989733059548,-2.25872689938399,9.24024640657085,11.4989733059548
E01011738,Leeds 083D,68.73,65.23,50.6502395619439,1300,21100,137095,42.5051334702259,52.1560574948665,32.0328542094456,16.6324435318275,17.9671457905544,36.1396303901437,-9.65092402464066,10.4722792607803,20.1232032854209,20.1232032854209
E01011739,Leeds 080D,70.91,73.9,62.90212183436,12240,76040,256945,62.4229979466119,70.2258726899384,58.7268993839836,51.6427104722793,62.4229979466119,57.905544147844,-7.80287474332649,3.69609856262834,11.4989733059548,11.4989733059548
E01032487,Leeds 097F,68.37,69.13,45.0376454483231,3675,20075,127865,39.4250513347023,43.5318275154004,31.211498973306,28.5420944558522,33.264887063655,33.8809034907598,-4.10677618069815,8.21355236139631,12.3203285420945,12.3203285420945
E01032488,Leeds 097G,68.66,67.86,73.9219712525667,14950,65800,225890,42.0944558521561,84.1889117043121,54.8254620123203,23.305954825462,68.3778234086242,52.1560574948665,-42.0944558521561,-12.7310061601643,29.3634496919918,42.0944558521561
E01032489,Leeds 102F,70.75,76.68,24.2642026009582,10550,36625,118965,60.9856262833676,12.7310061601643,46.2012320328542,67.2484599589323,59.1375770020534,32.4435318275154,48.2546201232033,14.7843942505134,-33.4702258726899,48.2546201232033
E01032490,Leeds 102G,68.77,71.57,44.6954140999316,12225,52015,199565,42.7104722792608,42.299794661191,51.7453798767967,38.8090349075975,62.217659137577,47.4332648870637,0.410677618069812,-9.03490759753593,-9.44558521560575,9.44558521560575
E01032491,Leeds 102H,67.07,68.28,11.533196440794,9550,33900,109500,29.6714579055442,3.08008213552361,43.5318275154004,25.4620123203285,56.0574948665298,30.3901437371663,26.5913757700205,-13.8603696098563,-40.4517453798768,40.4517453798768
E01032492,Leeds 102I,70.67,78.01,69.3360711841205,14775,39975,146455,60.6776180698152,78.4394250513347,47.8439425051335,74.1273100616017,68.1724845995893,38.3983572895277,-17.7618069815195,12.8336755646817,30.5954825462012,30.5954825462012
E01032493,Leeds 033F,71.79,72.94,51.7111567419576,8600,154345,308395,68.5831622176591,53.388090349076,73.7166324435318,46.0985626283368,53.5934291581109,73.1006160164271,15.1950718685832,-5.13347022587269,-20.3285420944558,20.3285420944558
E01032494,Leeds 033G,71.11,72.94,53.7987679671458,4625,59890,220245,63.8603696098563,56.776180698152,53.1827515400411,46.0985626283368,37.1663244353183,50.1026694045175,7.08418891170431,10.6776180698152,3.59342915811089,10.6776180698152
E01032496,Leeds 105F,69.18,67.53,61.6358658453114,14125,122150,267210,46.3039014373717,68.5831622176591,68.3778234086242,22.3819301848049,66.5297741273101,60.9856262833676,-22.2792607802875,-22.0739219712526,0.205338809034913,22.2792607802875
E01032497,Leeds 099E,68.6,72.98,30.2532511978097,300,4400,106460,41.6837782340862,19.7125256673511,11.4989733059548,46.611909650924,7.49486652977413,29.5687885010267,21.9712525667351,30.1848049281314,8.21355236139631,30.1848049281314
E01032498,Leeds 099F,69.52,75.86,60.0273785078713,4150,49240,186700,49.7946611909651,65.9137577002053,51.129363449692,62.0123203285421,35.4209445585216,45.7905544147844,-16.1190965092402,-1.3347022587269,14.7843942505133,16.1190965092402
E01032499,Leeds 067G,72.88,76.87,63.2785763175907,15065,159605,363405,76.7967145790555,70.6365503080082,75.1540041067762,68.3778234086242,68.7885010266941,87.0636550308008,6.16016427104724,1.64271047227926,-4.51745379876797,6.16016427104724
